"","Longitude","Latitude","Date","Survey_Type"
"7485","-77.0323","38.92287",2010-04-27,"transect"
"6821","-77.02201","38.92578",2010-12-08,"transect"
"7227","-77.03401","38.92396",2019-08-13,"transect"
"11742","-77.02949","38.90347",2012-01-22,"transect"
"11780","-77.00206","38.90335",2017-06-18,"transect"
"3566","-77.03822","38.93911",2018-02-28,"transect"
"4834","-77.02466","38.93366",2011-03-09,"transect"
"1524","-77.0136","38.9493",2014-11-15,"transect"
"10906","-77.01625","38.90674",2015-08-17,"transect"
"6598","-77.04305","38.92675",2016-03-18,"transect"
"10361","-77.06253","38.90953",2014-07-07,"transect"
"3382","-77.01921","38.94033",2019-07-29,"transect"
"2807","-77.03495","38.94299",2010-05-02,"Transect3"
"2904","-77.02544","38.94251",2012-06-11,"transect"
"6809","-77.03884","38.92578",2018-09-11,"transect"
"5509","-77.01344","38.93148",2016-09-21,"transect"
"3489","-77.00783","38.93972",2012-02-05,"transect"
"2284","-77.01671","38.94614",2019-03-11,"transect"
"7410","-77.03417","38.92323",2016-10-29,"transect"
"4749","-77.02747","38.93402",2018-07-01,"transect"
"9051","-77.05458","38.91547",2018-06-04,"transect"
"6113","-77.02217","38.92869",2011-11-29,"transect"
"8892","-77.04087","38.91596",2016-01-19,"transects"
"7452","-77.04305","38.92299",2018-06-19,"transect"
"282","-77.01266","38.95451",2018-02-17,"transect"
"8384","-77.03744","38.91838",2011-04-15,"transect"
"1936","-77.01547","38.94784",2011-12-30,"transect"
"656","-77.00284","38.9522",2019-06-14,"transect"
"3756","-77.03214","38.93827",2011-01-12,"transect"
"4045","-77.0337","38.93705",2018-02-23,"transect"
"2789","-77.03043","38.94311",2012-08-25,"second_transect"
"9461","-77.02902","38.91426",2018-12-24,"transect"
"4664","-77.02684","38.93451",2012-02-29,"transect"
"4265","-77.02201","38.93633",2012-01-09,"transect"
"5671","-77.04523","38.93075",2010-05-13,"transect"
"336","-77.00986","38.95354",2014-04-12,"transect"
"11329","-77.02544","38.90516",2016-07-03,"transects"
"6703","-77.04087","38.92626",2015-08-08,"transect"
"6501","-77.02186","38.92723",2018-09-07,"transect"
"6495","-77.03526","38.92723",2018-07-31,"transect"
"1984","-77.02591","38.9476",2011-11-06,"transect"
"6232","-77.03339","38.9282",2016-07-15,"transect"
"823","-77.0058","38.9516",2014-10-21,"transect"
"8426","-77.0496","38.91814",2018-02-16,"thirdtransect"
"5147","-77.01095","38.93269",2019-04-20,"transect"
"11176","-77.03339","38.90577",2012-07-06,"transect"
"9526","-77.05022","38.91402",2012-12-14,"transect"
"11601","-77.02793","38.90407",2014-07-28,"transect"
"7809","-77.02357","38.92129",2014-03-05,"transect"
"8040","-77.02264","38.9202",2013-02-10,"transect"
"6764","-77.02606","38.92602",2011-01-20,"transect"
"6282","-77.01079","38.92808",2011-03-18,"transect"
"8788","-77.05692","38.91632",2017-01-06,"transect"
"7715","-77.03245","38.92178",2016-08-15,"transect"
"1768","-77.01562","38.94845",2016-06-19,"transect"
"225","-77.02357","38.95523",2017-03-27,"transect"
"1571","-77.02341","38.94905",2018-08-08,"transect"
"10055","-77.02715","38.91135",2016-08-18,"transect"
"5061","-77.01313","38.93293",2016-01-04,"transect"
"6744","-77.05084","38.92602",2013-11-07,"transect"
"4377","-77.01204","38.93596",2017-02-11,"transect"
"4024","-77.03354","38.93717",2013-01-24,"transect"
"2200","-77.03027","38.94651",2019-04-28,"transect"
"2401","-77.01796","38.94554",2019-12-23,"transect"
"8957","-77.03697","38.91584",2018-07-09,"transect"
"10569","-77.03448","38.9082",2015-02-03,"transect"
"8475","-77.05521","38.9179",2011-03-10,"transect"
"1948","-77.02887","38.94772",2014-05-01,"transect"
"8660","-77.01967","38.91717",2014-05-10,"transect"
"443","-77.015","38.95293",2018-03-03,"Transect2"
"10856","-77.06674","38.90686",2014-11-02,"transect"
"6849","-77.01204","38.92566",2018-12-02,"transect"
"6295","-77.03464","38.92796",2010-12-22,"transect"
"5690","-77.01375","38.93075",2010-10-28,"transect"
"5443","-77.01235","38.93172",2018-08-27,"transect"
"1678","-77.02201","38.94869",2017-12-06,"transect"
"1336","-77.01188","38.95002",2014-04-30,"transect"
"9319","-77.03464","38.91462",2016-02-25,"transect"
"6651","-77.04336","38.92651",2018-05-16,"transect"
"1792","-77.02419","38.94833",2017-08-12,"transect"
"3045","-77.01219","38.9419",2015-01-20,"transect"
"7913","-77.02684","38.92069",2015-06-29,"thirdtransect"
"7867","-77.01391","38.92093",2017-09-05,"transect"
"9597","-77.05739","38.91365",2010-04-12,"transect"
"7871","-77.05302","38.92081",2018-02-02,"transect"
"11749","-77.02669","38.90347",2011-10-28,"transect"
"2411","-77.03261","38.94542",2012-05-04,"transect"
"382","-77.00175","38.95317",2015-04-06,"transect"
"2738","-77.01671","38.94348",2012-03-14,"transect"
"935","-77.00736","38.95123",2010-10-25,"transect"
"7491","-77.03136","38.92287",2019-08-22,"transect"
"9031","-77.04056","38.91559",2016-08-27,"transect"
"10825","-77.06658","38.90698",2015-12-03,"transect"
"2266","-77.01095","38.94627",2011-04-02,"transect"
"4697","-77.03386","38.93426",2019-06-06,"transect"
"1579","-77.01952","38.94905",2016-09-22,"transect"
"4158","-77.03417","38.93669",2016-02-23,"transect"
"3374","-77.00799","38.94045",2013-05-03,"transect"
"6011","-77.01593","38.92917",2019-09-16,"transect"
"9268","-77.05692","38.91474",2012-07-29,"transect"
"3435","-77.01032","38.94008",2011-02-28,"transect"
"8390","-77.01749","38.91838",2011-04-27,"transect"
"2148","-77.00845","38.94687",2011-01-21,"transect"
"3039","-77.01734","38.9419",2016-11-14,"transect"
"11406","-77.0284","38.9048",2011-04-07,"transect"
"8704","-77.0203","38.91693",2017-06-07,"transect"
"886","-77.01344","38.95136",2012-09-02,"transect"
"4486","-77.0376","38.93548",2016-01-14,"transect"
"9990","-77.05786","38.91159",2010-06-01,"transect"
"9448","-77.03105","38.91426",2013-12-16,"transect"
"11145","-77.06986","38.90589",2010-01-16,"transect"
"7296","-77.02154","38.92372",2011-08-14,"transect"
"10984","-77.06736","38.9065",2020-02-18,"transect"
"9981","-77.06144","38.91159",2014-02-14,"Transect"
"5238","-77.0164","38.93245",2012-07-19,"transect"
"8349","-77.05209","38.9185",2010-06-10,"transect"
"7721","-77.02092","38.92178",2020-03-19,"transect"
"3235","-77.03541","38.94105",2016-09-12,"TRANSECT"
"10512","-77.03635","38.90856",2016-04-20,"transect"
"3234","-77.03744","38.94105",2014-05-15,"transect"
"9242","-77.03604","38.91487",2019-08-08,"transect"
"6473","-77.01889","38.92735",2015-10-15,"transect"
"11485","-77.02435","38.90456",2011-09-26,"transect"
"2730","-77.03526","38.94348",2014-09-16,"transect"
"4473","-77.01282","38.9356",2019-01-29,"transect"
"3521","-77.039","38.93936",2018-10-06,"transect"
"10005","-77.06347","38.91147",2012-01-23,"transect"
"4630","-77.00877","38.93475",2013-11-22,"transect"
"6557","-77.03573","38.92699",2014-05-26,"transect"
"8427","-77.04944","38.91814",2010-08-15,"transect"
"3573","-77.02279","38.93911",2010-02-11,"transect"
"10201","-77.06393","38.9105",2016-10-15,"transect"
"3900","-77.0083","38.9379",2011-11-14,"transect"
"5971","-77.04866","38.92929",2011-03-31,"transect"
"8326","-77.04913","38.91863",2010-09-27,"transect"
"11013","-77.01328","38.9065",2010-07-21,"transect"
"1969","-77.01157","38.94772",2014-05-09,"transect"
"3298","-77.01079","38.94081",2017-04-14,"transect"
"1512","-77.02248","38.9493",2017-01-26,"transect"
"10254","-77.03573","38.91026",2010-08-17,"transect"
"9432","-77.05645","38.91426",2013-08-12,"transect"
"3783","-77.0083","38.93827",2019-12-01,"transect"
"3112","-77.03697","38.94154",2010-08-19,"transect"
"6638","-77.02544","38.92663",2018-11-22,"transect"
"10173","-77.06471","38.91062",2019-04-12,"transect"
"1961","-77.01625","38.94772",2013-05-01,"transect"
"1146","-77.01796","38.95051",2014-10-13,"transect"
"6207","-77.0231","38.92832",2019-09-17,"transect"
"10438","-77.0351","38.90905",2012-06-23,"Transect5"
"10570","-77.02544","38.9082",2015-11-15,"transect"
"7651","-77.04321","38.92202",2011-12-18,"transect"
"2034","-77.01188","38.94736",2010-05-08,"transect"
"4637","-77.04258","38.93463",2019-07-30,"transect1"
"11041","-77.01687","38.90638",2016-07-25,"transect_2"
"2341","-77.0178","38.9459",2016-09-08,"transect"
"10764","-77.06783","38.90723",2015-02-08,"transect"
"7965","-77.04118","38.92044",2014-04-26,"transect"
"10117","-77.03728","38.91099",2012-09-14,"transect"
"7975","-77.02653","38.92044",2015-02-22,"transect"
"11673","-77.0337","38.90383",2019-09-09,"transect"
"11003","-77.01547","38.9065",2019-08-23,"transect"
"2666","-77.03495","38.94384",2011-03-25,"Transect"
"3119","-77.03199","38.94154",2013-04-18,"transect"
"8508","-77.03619","38.91778",2018-05-21,"transect"
"10887","-77.03526","38.90674",2015-02-21,"transect"
"8484","-77.03651","38.9179",2019-11-07,"transect"
"854","-77.00767","38.95148",2014-01-11,"transect"
"11456","-77.03199","38.90456",2011-04-14,"transect"
"5740","-77.02435","38.93051",2012-03-07,"transect"
"9762","-77.03713","38.9128",2018-09-23,"transect"
"9821","-77.0591","38.91244",2015-05-31,"transect"
"980","-77.01515","38.95111",2015-05-01,"transect"
"5763","-77.00877","38.93039",2015-07-03,"transect"
"4312","-77.04165","38.93608",2019-08-19,"transect"
"2323","-77.01344","38.94602",2016-05-09,"transect"
"5857","-77.02747","38.9299",2016-05-03,"Transect2"
"10791","-77.06705","38.90711",2017-12-07,"transect"
"11718","-77.03339","38.90359",2018-03-24,"transect"
"2781","-77.0097","38.94324",2010-12-23,"transect"
"5245","-77.01048","38.93245",2015-08-23,"transect"
"9781","-77.05427","38.91268",2019-11-18,"transect"
"8556","-77.04227","38.91753",2011-10-12,"transect"
"6552","-77.04071","38.92699",2011-06-26,"transect"
"4023","-77.03682","38.93717",2010-05-11,"transect"
"6489","-77.03931","38.92723",2019-05-18,"transect4"
"7493","-77.02669","38.92287",2017-10-08,"transect"
"8565","-77.01921","38.91753",2014-09-23,"transect"
"2476","-77.00939","38.94493",2016-02-20,"transect"
"1281","-77.01812","38.95014",2011-07-30,"transect"
"6219","-77.01079","38.92832",2015-08-13,"transect"
"11500","-77.03136","38.90444",2019-03-19,"transect"
"7599","-77.04804","38.92226",2019-02-28,"transect"
"4965","-77.01064","38.9333",2019-01-21,"transect"
"391","-77.01531","38.95305",2019-03-26,"thirdtransect"
"46","-77.02061","38.95729",2019-08-29,"transect"
"2587","-77.03432","38.94433",2015-10-13,"transect"
"3431","-77.01515","38.94008",2019-06-10,"transect"
"9927","-77.02793","38.91196",2012-08-01,"transect"
"3129","-77.02139","38.94154",2013-09-13,"transect"
"4061","-77.01671","38.93705",2011-06-10,"transect"
"7205","-77.03058","38.92408",2017-05-24,"transect"
"1872","-77.01438","38.94808",2015-11-05,"transect"
"7","-77.01858","38.95766",2015-03-12,"transect"
"9632","-77.02934","38.91353",2010-09-28,"transect"
"8436","-77.04679","38.91814",2014-05-02,"transect"
"11284","-77.0256","38.90529",2017-11-24,"transect"
"697","-77.00082","38.95208",2016-04-28,"transect"
"6717","-77.00877","38.92626",2013-07-04,"transect"
"1031","-77.02918","38.95087",2015-09-22,"transect"
"8322","-77.05193","38.91863",2013-01-18,"transect"
"1488","-77.02186","38.94942",2017-08-11,"transect"
"11478","-77.02653","38.90456",2014-09-09,"transect"
"4969","-77.04445","38.93317",2011-12-23,"transect"
"1285","-77.01687","38.95014",2019-10-09,"transect"
"3100","-77.01562","38.94166",2017-05-21,"transect"
"6959","-77.04102","38.92505",2010-01-26,"transect"
"8923","-77.04445","38.91584",2018-10-31,"transect"
"4178","-77.00736","38.93669",2012-03-01,"transect"
"10579","-77.06721","38.90808",2014-07-31,"transect"
"3047","-77.01157","38.9419",2012-09-10,"transect"
"3604","-77.01796","38.93899",2011-04-12,"transect"
"3530","-77.01936","38.93936",2010-12-18,"transect"
"7121","-77.03526","38.92445",2013-06-19,"transect"
"411","-77.00331","38.95305",2014-04-06,"transect"
"8184","-77.03214","38.91947",2018-04-30,"transect"
"4760","-77.00767","38.93402",2010-11-06,"transect"
"10316","-77.02575","38.90989",2011-10-24,"transect"
"6264","-77.03728","38.92808",2014-03-02,"transect"
"2486","-77.02061","38.94481",2019-01-03,"transect"
"8675","-77.02076","38.91705",2013-01-01,"Transect4"
"5131","-77.02622","38.93269",2012-05-18,"transect"
"9888","-77.05941","38.91208",2013-10-28,"transect"
"3408","-77.01889","38.9402",2019-05-08,"transect"
"5079","-77.03526","38.93281",2013-07-14,"transect"
"1474","-77.00783","38.94954",2012-11-05,"Transect"
"7755","-77.04773","38.92154",2019-06-18,"transect"
"4816","-77.00783","38.93378",2016-03-24,"transect"
"3123","-77.02684","38.94154",2019-04-14,"transect"
"8250","-77.05427","38.91899",2017-12-21,"transect"
"10669","-77.06861","38.90759",2016-02-01,"transect"
"2531","-77.02419","38.94457",2020-04-25,"transect"
"8299","-77.05069","38.91875",2020-01-23,"transect"
"3463","-77.02513","38.93984",2017-04-23,"transect"
"1609","-77.0203","38.94893",2012-07-21,"transect"
"301","-77.02591","38.95414",2019-05-06,"transect"
"7759","-77.04399","38.92154",2012-07-26,"transect"
"11540","-77.02731","38.90432",2012-03-13,"transect"
"1351","-77.02076","38.9499",2016-07-26,"transect"
"4208","-77.01609","38.93657",2013-02-06,"transect"
"6824","-77.01251","38.92578",2015-05-16,"transect"
"10697","-77.06861","38.90747",2019-11-28,"transect"
"5611","-77.01406","38.93111",2011-11-20,"transect"
"8908","-77.05754","38.91584",2011-08-17,"transect"
"10468","-77.06612","38.9088",2013-01-31,"transect"
"4436","-77.01734","38.93572",2010-05-18,"transect"
"6723","-77.04492","38.92614",2012-04-19,"transect"
"125","-77.02076","38.95681",2016-09-24,"transect"
"7024","-77.04149","38.92481",2012-02-15,"transect"
"9938","-77.05692","38.91183",2019-04-23,"transect"
"11518","-77.027","38.90444",2017-05-02,"transect"
"827","-77.00206","38.9516",2011-08-13,"Transect3"
"10865","-77.02092","38.90686",2018-06-17,"transect"
"8395","-77.05489","38.91826",2014-02-02,"transect"
"6046","-77.04508","38.92893",2010-07-08,"transect"
"122","-77.02248","38.95681",2011-04-08,"transect"
"7140","-77.04788","38.92432",2010-02-10,"transect"
"464","-77.0058","38.95293",2011-03-23,"transect"
"3319","-77.01375","38.94069",2018-12-07,"transect"
"3743","-77.00814","38.93839",2010-12-28,"transect"
"6416","-77.04289","38.92748",2016-06-21,"transect"
"11152","-77.03479","38.90589",2012-11-29,"transect"
"5916","-77.04851","38.92954",2013-07-20,"transect"
"2772","-77.03464","38.94324",2011-11-19,"transect"
"11086","-77.00845","38.90626",2018-09-17,"transect"
"1279","-77.01874","38.95014",2017-11-10,"transect"
"7481","-77.03495","38.92287",2011-04-29,"transect"
"6995","-77.03838","38.92493",2010-10-18,"transect"
"6247","-77.01391","38.9282",2017-12-26,"transect"
"8654","-77.02061","38.91717",2015-07-07,"transect"
"5037","-77.04243","38.93293",2012-12-02,"transect"
"10737","-77.06627","38.90735",2017-07-06,"transect"
"4407","-77.01983","38.93584",2013-10-31,"transect"
"5685","-77.01702","38.93075",2012-04-06,"transect"
"8738","-77.05209","38.91669",2014-09-30,"transect"
"6939","-77.03417","38.92517",2011-10-29,"transect"
"10465","-77.06705","38.9088",2017-10-23,"transect"
"2376","-77.0323","38.94566",2017-11-01,"transect"
"8920","-77.04492","38.91584",2016-04-17,"transect"
"842","-77.01032","38.95148",2014-09-08,"transect"
"1371","-77.01328","38.9499",2015-10-28,"transect"
"3842","-77.02326","38.93802",2019-06-02,"transects"
"3397","-77.0083","38.94033",2019-10-06,"transect"
"3936","-77.04118","38.93766",2010-06-12,"transect"
"3598","-77.02139","38.93899",2011-10-15,"transect"
"2106","-77.01889","38.94699",2014-10-10,"transect"
"2228","-77.03043","38.94639",2011-01-14,"transect"
"831","-77.02825","38.95148",2020-02-21,"transect"
"8649","-77.03495","38.91717",2012-01-16,"transect"
"8648","-77.0351","38.91717",2014-10-29,"transect"
"1859","-77.01734","38.94808",2019-01-30,"transect"
"9390","-77.04897","38.91438",2015-11-20,"first_transect"
"5108","-77.04289","38.93269",2016-04-27,"transect"
"11488","-77.0231","38.90456",2016-01-01,"transect"
"9939","-77.05676","38.91183",2011-11-27,"transect"
"3908","-77.03697","38.93778",2010-08-14,"transect"
"9421","-77.05957","38.91426",2012-01-17,"transect"
"10703","-77.06658","38.90747",2019-05-21,"transect"
"5516","-77.0443","38.93136",2012-02-11,"transect"
"6159","-77.04601","38.92845",2012-04-24,"Transect3"
"3626","-77.01609","38.93887",2012-02-22,"transect"
"11736","-77.03308","38.90347",2015-09-15,"transect3"
"6164","-77.04009","38.92845",2013-10-19,"transect"
"8524","-77.051","38.91766",2016-02-19,"transect"
"7402","-77.04399","38.92323",2019-06-23,"transect"
"7303","-77.05302","38.9236",2013-05-20,"transect"
"6916","-77.03276","38.92529",2017-10-09,"thirdtransect"
"3200","-77.015","38.9413",2012-12-01,"transect"
"8024","-77.04009","38.9202",2016-04-01,"transect"
"8096","-77.01469","38.91996",2013-12-26,"transect"
"10115","-77.05973","38.91099",2016-03-11,"transect"
"8214","-77.04757","38.91923",2015-04-02,"transect"
"4633","-77.00752","38.93475",2013-04-25,"transect"
"8182","-77.03323","38.91947",2013-10-07,"transect"
"8601","-77.02014","38.91741",2010-01-09,"transect"
"2944","-77.00877","38.94239",2014-03-24,"transect"
"984","-77.01328","38.95111",2018-06-27,"transect4"
"9996","-77.03775","38.91159",2014-07-24,"transect"
"9518","-77.05926","38.91402",2014-10-14,"transect"
"10705","-77.06596","38.90747",2018-06-29,"transect"
"2811","-77.01952","38.94299",2016-12-07,"transect"
"1402","-77.01609","38.94978",2016-08-06,"transect_2"
"11071","-77.02404","38.90626",2012-04-11,"transect"
"4502","-77.01188","38.93548",2019-04-05,"transect"
"10213","-77.03713","38.9105",2014-02-22,"transect"
"6325","-77.03931","38.92784",2011-06-21,"Transect5"
"2306","-77.02793","38.94602",2011-04-06,"transect"
"10067","-77.05926","38.91123",2011-03-01,"Transect5"
"9535","-77.03152","38.91402",2014-12-07,"transect"
"374","-77.003","38.95317",2012-04-30,"first_transect"
"1242","-77.01812","38.95026",2016-03-20,"transect"
"1677","-77.02217","38.94869",2010-04-22,"transect"
"2684","-77.03495","38.94372",2016-04-10,"transect"
"8863","-77.03121","38.91608",2017-03-16,"transect"
"5466","-77.01905","38.9316",2010-06-03,"transect"
"6233","-77.03323","38.9282",2017-05-08,"transect"
"2193","-77.01064","38.94663",2018-11-25,"transect"
"798","-77.00518","38.95172",2016-03-29,"transect"
"136","-77.01469","38.95681",2012-06-11,"transect"
"10212","-77.03728","38.9105",2014-02-04,"transect"
"11435","-77.02825","38.90468",2020-01-17,"transect"
